::::
Sl.No:District:Area/Places:Enroll No:Channels
482:Selam:Omalur:56042:CTN CHANNEL
483:Selam:Omalur:56043:SHREE TV
484:Selam:Omalur:56051:PINK TV
485:Selam:Omalur:56659:JAYAAM TV
486:Selam:Omalur:56712:M.R.TV
487:Selam:Omalur:56746:IMAGE TV
488:Selam:Omalur:56758:SABARI TV
489:Selam:Selam (Incl. West & south):56010:CITY TV
490:Selam:Selam (Incl. West & south):56011:POLIMER CHANNEL
491:Selam:Selam (Incl. West & south):56012:AMN TV
492:Selam:Selam (Incl. West & south):56013:CTN CHANNEL
493:Selam:Selam (Incl. West & south):56014:WINSTAR CHANNEL
494:Selam:Sangagiri:56015:POLIMER CHANNEL
495:Selam:Sangagiri:56197:TAMILANNAI TV
496:Selam:Valapady:56016:WINSTAR CHANNEL
497:Selam:Valapady:56018:POLIMER CHANNEL
498:Selam:Valapady:56019:CTN CHANNEL
499:Selam:Valapady:56020:CITY TV
500:Selam:Valapady:56616:SSV CHANNEL
501:Selam:Valapady:56620:JAYAAM TV
502:Selam:Valapady:56728:IMAGE TV
503:Sivagangai:Devakottai:56055:VANAVIL TV
504:Sivagangai:Devakottai:56056:MIDHRAAS TV
505:Sivagangai:Devakottai:56057:7 STAR CHANNEL
506:Sivagangai:Ilayankudi:56539:CRECENT CABLE NETWORK
507:Sivagangai:Ilayankudi:56744:VANAVIL TV
508:Sivagangai:Karaikudi:56044:SIPPY TV
509:Sivagangai:Karaikudi:56045:MAHARAJA TV
510:Sivagangai:Karaikudi:56046:FUN LIFE TVQ
511:Sivagangai:Karaikudi:56047:SR THIRUNELLAI
512:Sivagangai:Karaikudi:56048:NILA TV
513:Sivagangai:Karaikudi:56049:GM NETWORK
514:Sivagangai:Karaikudi:56773:ENJOY TV
515:Sivagangai:Manamadurai:56052:VANAVIL TV
516:Sivagangai:Manamadurai:56053:A J R NETWORK
517:Sivagangai:Manamadurai:56054:SURYA TV
518:Sivagangai:Manamadurai:56529:MANIS TV
519:Sivagangai:Sivaganga:56058:AMN TV
520:Sivagangai:Sivaganga:56059:VANAVIL TV
521:Sivagangai:Sivaganga:56060:CTN
522:Sivagangai:Sivaganga:56061:SURYA CABLE
523:Sivagangai:Sivaganga:56554:MANIS TV
524:Sivagangai:Thirupuvanam:56693:SURYA TV
525:Sivagangai:Thirupuvanam:56697:ROYAL TV
526:Sivagangai:Thirupuvanam:56716:KING TV
527:Sivagangai:Tirpathur:56077:EVER GREEN TV
528:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56600:GEE TV
529:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56601:JAYAM TV
530:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56602:APPLE TV
531:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56603:U CHANNEL
532:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56604:AMMA VISION
533:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56605:ANNAI TV
534:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56606:SANTHIYA TV
535:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56607:SAI TV
536:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56608:CIN TV
537:Thanjavur:Kumbakonam (Incl. Papanasam, Thiruvidai maruthur):56609:MAX TV
538:Thanjavur:Pattukottai:56078:ARUN TV
539:Thanjavur:Pattukottai:56079:YALINI THOLAIKAATCHI
540:Thanjavur:Pattukottai:56080:J NETWORK
541:Thanjavur:Pattukottai:56081:ZEN TV
542:Thanjavur:Pattukottai:56082:CHOLA TV
543:Thanjavur:Pattukottai:56083:BATHROS TV
544:Thanjavur:Pattukottai:56084:S TV
545:Thanjavur:Pattukottai:56085:NEW VASANTHAM TV
546:Thanjavur:Pattukottai:56086:PCV
547:Thanjavur:Pattukottai:56087:GLOBAL TV
548:Thanjavur:Pattukottai:56088:PCV PLUS
549:Thanjavur:Peravurani:56072:LCN TV
550:Thanjavur:Peravurani:56073:PERAI TV
551:Thanjavur:Peravurani:56074:CUS TV
552:Thanjavur:Peravurani:56075:CTN TV
553:Thanjavur:Peravurani:56076:ECR TV
554:Thanjavur:Peravurani:56567:G TELEVISION
555:Thanjavur:Peravurani:56575:NEEVI VISION
556:Thanjavur:Thanjavur:56063:TCU TV
557:Thanjavur:Thanjavur:56064:AMN TV
558:Thanjavur:Thanjavur:56065:ZEN TV
559:Thanjavur:Thanjavur:56066:KING TV
560:Thanjavur:Thanjavur:56067:SAI TV
561:Thanjavur:Thanjavur:56068:NANDHI COMMUNICATION
562:Thanjavur:Thanjavur:56069:ANBU TV
563:Thanjavur:Thanjavur:56070:AZHAKI TV
564:Thanjavur:Thanjavur:56071:SHALINI CABLE SYSTEM
565:The Nilgiris:Coonoor:56089:RR TV
566:The Nilgiris:Coonoor:56090:NAKKUBETTA TV (NB TV)
567:The Nilgiris:Coonoor:56091:BLUE MOON TV
568:The Nilgiris:Coonoor:56092:BIBLE TV
569:The Nilgiris:Coonoor:56093:LIVING JESUS NETWORK
570:The Nilgiris:Coonoor:56698:RAGAM TV
571:The Nilgiris:Coonoor:56702:DEEPAM TV
572:The Nilgiris:Coonoor:56739:S TV
573:The Nilgiris:Coonoor:56774:VASANTHAM TV
574:The Nilgiris:Gudalur:56101:NEELAMALAI TV
575:The Nilgiris:Gudalur:56102:LIVING JESUS NETWORK
576:The Nilgiris:Gudalur:56103:KUMKI TV
577:The Nilgiris:Gudalur:56104:U TV PLUS
578:The Nilgiris:Gudalur:56105:ATN TV
579:The Nilgiris:Kotagiri:56094:NAKKUBETTA TV (NB TV)
580:The Nilgiris:Kotagiri:56095:BIBLE TV
581:The Nilgiris:Kotagiri:56531:MUGIZH TV
582:The Nilgiris:Kotagiri:56614:VASANTHAM TV
583:The Nilgiris:Udagamandalam:56096:AMN TV (Ooty)
584:The Nilgiris:Udagamandalam:56097:RAGAM TV
585:The Nilgiris:Udagamandalam:56098:BIBLE TV
586:The Nilgiris:Udagamandalam:56099:S TV
587:The Nilgiris:Udagamandalam:56100:NAKKUBETTA TV (NB TV)
588:Theni:Andipatti:56106:SIGARAM TV
589:Theni:Andipatti:56107:GOLDEN TV
590:Theni:Andipatti:56108:RAAGAM TV
591:Theni:Andipatti:56109:THENDRAL TV
592:Theni:Andipatti:56110:SR TV
593:Theni:Andipatti:56111:KING TELEVISION
594:Theni:Andipatti:56112:THENI DISTRICT CHANNEL
595:Theni:Andipatti:56540:MUSIC STAR
596:Theni:Bodinayakanur:56120:SIGARAM TV
597:Theni:Bodinayakanur:56121:KRISH MUSIX
598:Theni:Bodinayakanur:56122:THENDRAL TV
599:Theni:Bodinayakanur:56123:THENI DISTRICT CHANNEL
600:Theni:Periyakulam:56125:AMMA TV
601:Theni:Periyakulam:56126:SHREE CHAKRA TV
602:Theni:Periyakulam:56127:PCC TV
603:Theni:Periyakulam:56128:THENI DISTRICT CHANNEL
604:Theni:Periyakulam:56129:THENDRAL TV
605:Theni:Periyakulam:56130:RAAGAM TV
606:Theni:Periyakulam:56131:SIGARAM TV
607:Theni:Theni:56113:AMN TV
608:Theni:Theni:56114:THENDRAL TV
609:Theni:Theni:56115:THENI DISTRICT CHANNEL
610:Theni:Theni:56116:SIGARAM TV
611:Theni:Theni:56117:KRISH TV
612:Theni:Theni:56118:CHANNEL SPICE
613:Theni:Theni:56119:MOON TV
614:Theni:Uthamapalayam (Incl. Cumbum):56134:AMMA TV
615:Theni:Uthamapalayam (Incl. Cumbum):56135:THENDRAL TV
616:Theni:Uthamapalayam (Incl. Cumbum):56136:MUSIC STAR
617:Theni:Uthamapalayam (Incl. Cumbum):56137:THENI DISTRICT CHANNEL
618:Theni:Uthamapalayam (Incl. Cumbum):56138:CHANNEL SPICE
619:Theni:Uthamapalayam (Incl. Cumbum):56714:Skyway Cable Network TV
620:Theni:Uthamapalayam (Incl. Cumbum):56724:SIGARAM MUSIC
621:Theni:Uthamapalayam (Incl. Cumbum):56731:S Max
622:Thoothukudi:Kovilpatti:56248:KRISHNA MEDIA
623:Thoothukudi:Kovilpatti:56249:ANNAI SANTHIYA TV
624:Thoothukudi:Kovilpatti:56250:J TV
625:Thoothukudi:Kovilpatti:56251:KINGS TV
626:Thoothukudi:Kovilpatti:56548:G R TV
627:Thoothukudi:Kovilpatti:56723:VANAVIL MEDIAS
628:Thoothukudi:Ottapidaram:56259:KRISHNA MEDIA
629:Thoothukudi:Ottapidaram:56260:DEEPAM TV
630:Thoothukudi:Sathankulam:56238:S TV
631:Thoothukudi:Sathankulam:56239:JEYAM MUSIC
632:Thoothukudi:Sathankulam:56240:ROYAL TV
633:Thoothukudi:Sathankulam:56241:JOLLY TV
634:Thoothukudi:Sathankulam:56674:SKY TV
635:Thoothukudi:Sathankulam:56692:JEYAM TV
636:Thoothukudi:Sathankulam:56713:MUTHU TV
637:Thoothukudi:Sathankulam:56717:KAKA TV
638:Thoothukudi:Sathankulam:56772:J MAX
639:Thoothukudi:Srivaikundam:56227:J5 TV
640:Thoothukudi:Srivaikundam:56228:SAKTHI TV
641:Thoothukudi:Srivaikundam:56229:INDHU TV
642:Thoothukudi:Srivaikundam:56230:GJV CABLE CHANNEL
643:Thoothukudi:Srivaikundam:56231:SOORYA TV
644:Thoothukudi:Srivaikundam:56232:JAI TV
645:Thoothukudi:Srivaikundam:56233:ANNAI TV
646:Thoothukudi:Srivaikundam:56235:ABINAYA TV
647:Thoothukudi:Srivaikundam:56236:VANI TV
648:Thoothukudi:Srivaikundam:56237:VEERA TV
649:Thoothukudi:Srivaikundam:56676:OSCAR TV
650:Thoothukudi:Thoothukudi:56261:AMN TV
651:Thoothukudi:Thoothukudi:56262:AADHI TV
652:Thoothukudi:Thoothukudi:56263:ABI MEDIA NETWORK
653:Thoothukudi:Thoothukudi:56264:SATHYA MEDIA NETWORK
654:Thoothukudi:Thoothukudi:56265:SURYA TV
655:Thoothukudi:Thoothukudi:56266:HOPE 24X7
656:Thoothukudi:Thoothukudi:56267:KING TV
657:Thoothukudi:Thoothukudi:56658:OSCAR TV
658:Thoothukudi:Thoothukudi:56700:CROSS TV
659:Thoothukudi:Thoothukudi:56721:VANAVIL MEDIA
660:Thoothukudi:Thiruchendur (Incl. Kayalpattinam):56242:HOPE 24X7
661:Thoothukudi:Thiruchendur (Incl. Kayalpattinam):56243:AGARAM TV
662:Thoothukudi:Thiruchendur (Incl. Kayalpattinam):56244:AADHI TV
663:Thoothukudi:Thiruchendur (Incl. Kayalpattinam):56245:DINAKARAN CABLE VISION
664:Thoothukudi:Thiruchendur (Incl. Kayalpattinam):56247:AMN TV
665:Thoothukudi:Thiruchendur (Thiruchendur):56732:DHANU
666:Thoothukudi:Vilathikulam:56254:J TV
667:Thoothukudi:Vilathikulam:56255:KRISHNA TV
668:Thoothukudi:Vilathikulam:56256:KRISHNA MEDIA
669:Thoothukudi:Vilathikulam:56257:ANNAI SANTHIYA TV
670:Thoothukudi:Vilathikulam:56557:UDITHYA TV
671:Thrichy:Lalgudi:56759:SRI RENGA TV (SR TV)
672:Thrichy:Lalgudi:56760:RK TV
673:Thrichy:Lalgudi:56761:SSS TV
674:Thrichy:Manachanallur:56704:RK TV
675:Thrichy:Manachanallur:56706:SRI SIVASAKTHI CHANNEL (SSS TV)
676:Thrichy:Manachanallur:56708:SR TV (SRI RENGA TV)
677:Thrichy:Manaparai:56182:KATHIR TV
678:Thrichy:Manaparai:56183:SITHIK TV
679:Thrichy:Manaparai:56184:THANGAM TV
680:Thrichy:Manaparai:56185:MANAVAI TV
681:Thrichy:Manaparai:56186:NILA TV
682:Thrichy:Manaparai:56187:SIVA TV
683:Thrichy:Manaparai:56188:THANGAM PLUS TV
684:Thrichy:Manaparai:56189:SAI TV
685:Thrichy:Manaparai:56749:MAHA TV
686:Thrichy:Musiri:56178:THAI TV
687:Thrichy:Musiri:56179:JEYAM TV
688:Thrichy:Musiri:56180:SIGARAM TV
689:Thrichy:Musiri:56181:SS TV
690:Thrichy:Musiri:56671:DEEPAM TV
691:Thrichy:Thuraiyur:56190:TOP TV
692:Thrichy:Thuraiyur:56191:SPEED CHANNEL
693:Thrichy:Thuraiyur:56192:JEYAM TV
694:Thrichy:Thrichy HQ (Incl. East, west thiruverumbur):56193:N TV
695:Thrichy:Thrichy HQ (Incl. East, west thiruverumbur):56194:S TV
696:Thrichy:Thrichy HQ (Incl. East, west thiruverumbur):56195:JM
697:Thrichy:Thrichy HQ (Incl. East, west thiruverumbur):56196:AMN TV
698:Thirunelveli:Alangulam:56307:AGAL TV
699:Thirunelveli:Alangulam:56308:NEW THENDRAL TV
700:Thirunelveli:Alangulam:56309:ANBU TV
701:Thirunelveli:Alangulam:56310:PERCY TV
702:Thirunelveli:Alangulam:56311:ANU TV
703:Thirunelveli:Alangulam:56312:RAHUL TV
704:Thirunelveli:Alangulam:56313:MOSES TENT TV
705:Thirunelveli:Alangulam:56314:JENIFER TV
706:Thirunelveli:Alangulam:56315:KALVARI ANBU TRUST
707:Thirunelveli:Alangulam:56316:PESALAYEL TV
708:Thirunelveli:Alangulam:56730:SAR TV
709:Thirunelveli:Ambasamuthiram:56301:THENDRAL TV
710:Thirunelveli:Ambasamuthiram:56302:SOPNA TV
711:Thirunelveli:Ambasamuthiram:56303:JCV TV
712:Thirunelveli:Ambasamuthiram:56304:KING OF GLORY TV
713:Thirunelveli:Ambasamuthiram:56305:TOP TV
714:Thirunelveli:Ambasamuthiram:56306:MAYURI TV
715:Thirunelveli:Naguneri (Incl. Kalakkad):56323:GOOD NEWS TIME
716:Thirunelveli:Naguneri (Incl. Kalakkad):56325:VIKAS TV
717:Thirunelveli:Naguneri (Incl. Kalakkad):56326:FURQAN TV
718:Thirunelveli:Radhapuram (Incl. Valliyoor):56290:FRIENDZ TV
719:Thirunelveli:Radhapuram (Incl. Valliyoor):56292:RAJA TV
720:Thirunelveli:Radhapuram (Incl. Valliyoor):56293:KAKA TV
721:Thirunelveli:Radhapuram (Incl. Valliyoor):56294:VANI TV
722:Thirunelveli:Radhapuram (Incl. Valliyoor):56295:BAMA TV
723:Thirunelveli:Radhapuram (Incl. Valliyoor):56296:3G TV
724:Thirunelveli:Radhapuram (Incl. Valliyoor):56297:KANNA TV
725:Thirunelveli:Radhapuram (Incl. Valliyoor):56298:DEVA TV
726:Thirunelveli:Radhapuram (Incl. Valliyoor):56299:VIN TV
727:Thirunelveli:Radhapuram (Incl. Valliyoor):56300:ANBU TV
728:Thirunelveli:Sankarankoil:56282:ATHISDA TV
729:Thirunelveli:Sankarankoil:56283:SAR TV
730:Thirunelveli:Sankarankoil:56284:JAWS TV
731:Thirunelveli:Sankarankoil:56285:BHARATHY TV
732:Thirunelveli:Sankarankoil:56286:AGAL TV
733:Thirunelveli:Sankarankoil:56287:THENDRAL TV
734:Thirunelveli:Sankarankoil:56288:NILA TV
735:Thirunelveli:Sankarankoil:56289:AARYAA TV
736:Thirunelveli:Sankarankoil:56559:YATHRA TV
737:Thirunelveli:Sankarankoil:56688:SARAL TV
738:Thirunelveli:Sankarankoil:56689:AGNI TV
739:Thirunelveli:Sankarankoil:56752:AVK TV
740:Thirunelveli:Sivagiri:56274:AARYAA TV
741:Thirunelveli:Sivagiri:56275:GANESH TV
742:Thirunelveli:Sivagiri:56276:SARAL TV
743:Thirunelveli:Sivagiri:56277:VETRY CABLE TV
744:Thirunelveli:Sivagiri:56278:SIGARAM MEDIA VISION
745:Thirunelveli:Sivagiri:56279:SARATHY TV
746:Thirunelveli:Sivagiri:56280:ABIGAIL TV
747:Thirunelveli:Sivagiri:56281:RUN TV
748:Thirunelveli:Sivagiri:56644:SHREE TV
749:Thirunelveli:Sivagiri:56646:LEMON TV
750:Thirunelveli:Tenkasi:56743:SIVAM TV
751:Thirunelveli:Tenkasi:56770:MY TV
752:Thirunelveli:Tenkasi:56778:SAI TV
753:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56632:VANAVIL TV
754:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56647:S TV
755:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56648:ORANGE TV
756:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56649:KCN TV
757:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56650:SACHIN TV
758:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56651:V TV
759:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56652:MATHAN TV
760:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56653:SUBASH TV
761:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56654:ANANDHAM TV
762:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56655:KINGS TV
763:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56656:MAYURI TV
764:Thirunelveli:Tenkasi (Incl. Sambavarvadakarai):56657:SAR TV
765:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56632:VANAVIL TV
766:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56647:S TV
767:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56648:ORANGE TV
768:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56649:KCN TV
769:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56650:SACHIN TV
770:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56651:V TV
771:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56652:MATHAN TV
772:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56653:SUBASH TV
773:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56654:ANANDHAM TV
774:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56655:KINGS TV
775:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56656:MAYURI TV
776:Thirunelveli:Thirunelveli HQ (Incl. Palayamkottai):56657:SAR TV
777:Thirunelveli:Veerakeralamputhur:56269:SIVA JOTHI CABLE TV
778:Thirunelveli:Veerakeralamputhur:56270:SACHIN TV
779:Thirunelveli:Veerakeralamputhur:56271:SURIYAN TV
780:Thirunelveli:Veerakeralamputhur:56272:APPA TV
781:Thirunelveli:Veerakeralamputhur:56273:AGAL TV
782:Thirunelveli:Veerakeralamputhur:56709:ANANDHAM TV
783:Thirupur:Avinasi:56337:AVINASHI TV
784:Thirupur:Avinasi:56338:SKY TV
785:Thirupur:Avinasi:56339:NO.1 TV
786:Thirupur:Avinasi:56340:SANDYA TV
787:Thirupur:Avinasi:56341:SABARI TV
788:Thirupur:Avinasi:56342:SURIYA TV
789:Thirupur:Avinasi:56343:MS TV
790:Thirupur:Avinasi:56344:DEEPAM TV
791:Thirupur:Avinasi:56533:M TV
792:Thirupur:Avinasi:56753:SS TV
793:Thirupur:Dharapuram:56345:SHAKTHI CHANNEL
794:Thirupur:Dharapuram:56346:KRISHNA TV
795:Thirupur:Dharapuram:56347:RK TV
796:Thirupur:Dharapuram:56348:JB TV
797:Thirupur:Dharapuram:56349:BLUE STAR CABLE VISION
798:Thirupur:Dharapuram:56350:DHARAPURAM TV
799:Thirupur:Dharapuram:56351:TN TV
800:Thirupur:Dharapuram:56534:BAKYAA TV
801:Thirupur:Dharapuram:56672:SIVAM TV
802:Thirupur:Dharapuram:56690:BOSS TV
803:Thirupur:Kangayam:56362:KONGU TV
804:Thirupur:Kangayam:56363:NANBAN TV
805:Thirupur:Kangayam:56364:UCN TV
806:Thirupur:Kangayam:56365:SAKTHI TV
807:Thirupur:Kangayam:56366:HI 5 TV
808:Thirupur:Kangayam:56367:UCN MUSIC CHANNEL
809:Thirupur:Palladam:56327:NEKA TV
810:Thirupur:Palladam:56328:BIG TV
811:Thirupur:Palladam:56329:JA TV
812:Thirupur:Palladam:56330:AMIRTHA DIGITAL TV
813:Thirupur:Palladam:56331:THENDRAL TV
814:Thirupur:Palladam:56332:MTN TV
815:Thirupur:Palladam:56333:DREAMS TV
816:Thirupur:Palladam:56334:S TV
817:Thirupur:Palladam:56335:SARAN TV
818:Thirupur:Palladam:56336:SAARAL TV
819:Thirupur:Thirupur HQ (Incl. North, South):56352:KOVAI TV
820:Thirupur:Thirupur HQ (Incl. North, South):56353:NANDANAA TV
821:Thirupur:Thirupur HQ (Incl. North, South):56354:MTN TV
822:Thirupur:Thirupur HQ (Incl. North, South):56355:TOPSY TV
823:Thirupur:Thirupur HQ (Incl. North, South):56356:TAMIL TV
824:Thirupur:Thirupur HQ (Incl. North, South):56357:NAMADHU TIRUPUR CHANNEL
825:Thirupur:Thirupur HQ (Incl. North, South):56358:AMN TV
826:Thirupur:Thirupur HQ (Incl. North, South):56727:Sakthi Tv
827:Thirupur:Udumalaipettai:56359:2 S CHANNEL
828:Thirupur:Udumalaipettai:56360:CRYSTAL CHANNEL
829:Thirupur:Udumalaipettai:56361:ANNAI TV
830:Thiruvallur:Pallipattu:56686:L TV
831:Thiruvallur:Ponneri:56142:7 STAR TV
832:Thiruvallur:Thiruvallur:56143:NO.1 TV
833:Thiruvallur:Thiruvallur:56144:L TV
834:Thiruvallur:Thiruvallur:56145:V TV
835:Thiruvallur:Thiruvallur:56146:AMN TV
836:Thiruvallur:Thiruvallur:56147:MY TV
837:Thiruvallur:Thiruvallur:56148:CHANNEL 316
838:Thiruvallur:Thiruvallur:56149:DEL TV
839:Thiruvallur:Thiruvallur:56150:JP TV
840:Thiruvallur:Thiruvallur:56152:HI TV
841:Thiruvallur:Thiruvallur:56663:G TV
842:Thiruvallur:Tiruttani:56143:NO.1 TV
843:Thiruvallur:Tiruttani:56144:L TV
844:Thiruvallur:Tiruttani:56145:V TV
845:Thiruvallur:Tiruttani:56146:AMN TV
846:Thiruvallur:Tiruttani:56147:MY TV
847:Thiruvallur:Tiruttani:56148:CHANNEL 316
848:Thiruvallur:Tiruttani:56149:DEL TV
849:Thiruvallur:Tiruttani:56150:JP TV
850:Thiruvallur:Tiruttani:56152:HI TV
851:Thiruvallur:Tiruttani:56663:G TV
852:Thiruvannamalai:Arani:56639:SRI KAILASH CABLE TV
853:Thiruvannamalai:Arani:56640:FOUR SQUARE
854:Thiruvannamalai:Arani:56641:SAC CHANNEL
855:Thiruvannamalai:Arani:56642:Q MAX
856:Thiruvannamalai:Arani:56643:SKC CHANNEL
857:Thiruvannamalai:Arani:56645:SITI GOLD TV
858:Thiruvannamalai:Arani:56694:VP VISION
859:Thiruvannamalai:Chengam:56171:G TV
860:Thiruvannamalai:Chengam:56172:KAUSHIK TV
861:Thiruvannamalai:Cheyyar:56173:C TV
862:Thiruvannamalai:Cheyyar:56174:FOUR SQUARE
863:Thiruvannamalai:Cheyyar:56175:MY TV
864:Thiruvannamalai:Cheyyar:56176:CINI PLUS
865:Thiruvannamalai:Cheyyar:56177:G TV
866:Thiruvannamalai:Cheyyar:56552:S TV
867:Thiruvannamalai:Cheyyar:56675:C PLUS
868:Thiruvannamalai:Polur:56167:FOUR SQUARE
869:Thiruvannamalai:Polur:56543:POLUR CITY CHANNEL PCC
870:Thiruvannamalai:Polur:56568:SRS CHANNEL
871:Thiruvannamalai:Polur:56569:OLYMPIC TV
872:Thiruvannamalai:Thandarampattu:56169:KAUSHIK TV
873:Thiruvannamalai:Thandarampattu:56170:3 STAR TV
874:Thiruvannamalai:Thandarampattu:56560:VCN
875:Thiruvannamalai:Thandarampattu:56683:CSK TV
876:Thiruvannamalai:Thiruvannamalai:56153:SHRIRAM TV PLUS
877:Thiruvannamalai:Thiruvannamalai:56154:ANANTHAM TV
878:Thiruvannamalai:Thiruvannamalai:56155:AMN TV (THIRUVANNAMALAI)
879:Thiruvannamalai:Thiruvannamalai:56156:SURYA TV
880:Thiruvannamalai:Thiruvannamalai:56157:VISION CHANNEL
881:Thiruvannamalai:Thiruvannamalai:56159:SHRIRAM TV
882:Thiruvannamalai:Thiruvannamalai:56160:KAUSHIK TV
883:Thiruvannamalai:Thiruvannamalai:56161:SKY PLUS
884:Thiruvannamalai:Thiruvannamalai:56162:VDS CHANNEL
885:Thiruvannamalai:Thiruvannamalai:56164:ARUN TV
886:Thiruvannamalai:Thiruvannamalai:56165:UDHAYAM TV
887:Thiruvannamalai:Thiruvannamalai:56166:MP TV
888:Thiruvannamalai:Vandavasi:56198:VCV
889:Thiruvannamalai:Vandavasi:56199:ZHA MEDIA
890:Thiruvannamalai:Vandavasi:56200:FOUR SQUARE
891:Thiruvannamalai:Vandavasi:56201:POWER CABLE
892:Thiruvannamalai:Vandavasi:56202:VTN
893:Thriuvarur:Mannargudi:56203:TCU TV
894:Thriuvarur:Mannargudi:56204:AMMA TV
895:Thriuvarur:Mannargudi:56205:SAI TV
896:Thriuvarur:Mannargudi:56206:SHREE TV
897:Thriuvarur:Mannargudi:56207:TAMIL TV
898:Thriuvarur:Mannargudi:56208:ARASU TV
899:Thriuvarur:Mannargudi:56209:CPG JANANY TV
900:Thriuvarur:Mannargudi:56210:ROYAL CABLE NETWORK
901:Thriuvarur:Mannargudi:56211:TCN TV
902:Thriuvarur:Mannargudi:56523:SIMPHONY CABLE NETWORK
903:Thriuvarur:Mannargudi:56660:SILVER SCREENS
904:Thriuvarur:Needamangalam (Incl. Koothanallur):56222:YES TV
905:Thriuvarur:Needamangalam (Incl. Koothanallur):56223:U TV
906:Thriuvarur:Needamangalam (Incl. Koothanallur):56224:NILA TV
907:Thriuvarur:Needamangalam (Incl. Koothanallur):56225:TVS CHANNEL
908:Thriuvarur:Needamangalam (Incl. Koothanallur):56226:TCN
909:Thriuvarur:Needamangalam (Incl. Koothanallur):56524:IZZATH TV
910:Thriuvarur:Needamangalam (Incl. Koothanallur):56715:TCU TV(Tamil Cable Ulagam)
911:Thriuvarur:Thiruthuraipoondi:56218:VANAVIL TV
912:Thriuvarur:Thiruthuraipoondi:56219:KRISHNA TV
913:Thriuvarur:Thiruthuraipoondi:56220:TCC TV
914:Thriuvarur:Thiruthuraipoondi:56221:DEVA TV
915:Thriuvarur:Thiruthuraipoondi:56566:DON MUSIC
916:Thriuvarur:Thiruthuraipoondi:56748:KAN TV
917:Thriuvarur:Thriuvarur:56212:JAIN VISION
918:Thriuvarur:Thriuvarur:56213:NILA TV
919:Thriuvarur:Thriuvarur:56214:AMN TV
920:Thriuvarur:Thriuvarur:56215:TCN TV
921:Thriuvarur:Thriuvarur:56216:ACN TV
922:Thriuvarur:Thriuvarur:56217:SSC CHANNEL
923:Thriuvarur:Thriuvarur:56681:Q MAX TV
924:Vellore:Ambur:56397:RIGHT PLUS
925:Vellore:Ambur:56396:AK TV
926:Vellore:Arakonam:56388:G 10 TV
927:Vellore:Arakonam:56389:YAAL TV
928:Vellore:Arakonam:56390:SKY BIRD
929:Vellore:Arakonam:56391:S TV
930:Vellore:Arakonam:56392:NETHRAA TV
931:Vellore:Arakonam:56393:SIRAGU TV
932:Vellore:Arakonam:56394:STAR VISION
933:Vellore:Arakonam:56395:PSALM TV
934:Vellore:Arakonam:56521:I WORLD TV
935:Vellore:Arakonam:56572:IDHAYAM TV
936:Vellore:Arakonam:56573:MP TV - RAAGAMALAI
937:Vellore:Arakonam:56574:RIGHT TV
938:Vellore:Arcot:56411:AMMA CHANNEL
939:Vellore:Arcot:56412:AK TV
940:Vellore:Arcot:56413:U & ME CHANNEL
941:Vellore:Arcot:56414:U TV
942:Vellore:Arcot:56415:ARASAN TV
943:Vellore:Arcot:56416:V TV
944:Vellore:Arcot:56417:SITI GOLD TV
945:Vellore:Arcot:56525:NILA TV
946:Vellore:Arcot:56564:PALAAR TV
947:Vellore:Arcot:56750:Amma Cable Network
948:Vellore:Gudiyatham:56404:AK TV
